"","title","artist","price","classification","url"
"166","Richard Boone","Greg Joens","$13","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/1-richard-boone-greg-joens.jpg"
"167","It Is Not The Critic","Greg Joens","$13","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/it-is-not-the-critic-greg-joens.jpg"
"168","It Is Not The Critic Who Counts","Greg Joens","$13","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/it-is-not-the-critic-who-counts-greg-joens.jpg"
"169","Don Pardo","Greg Joens","$13","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/don-pardo-greg-joens.jpg"
"170","You Created","Greg Joens","$13","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/you-created-greg-joens.jpg"
"171","Brian Dennehy","Greg Joens","$13","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/brian-dennehy-greg-joens.jpg"
"172","Roger Penrose","Greg Joens","$13","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/roger-penrose-greg-joens.jpg"
"173","Buckminster Fuller","Greg Joens","$13","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/buckminster-fuller-greg-joens.jpg"
"174","Allen Leech","Greg Joens","$13","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/allen-leech-greg-joens.jpg"
"175","Jessica Findlay","Greg Joens","$13","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/jessica-findlay-greg-joens.jpg"
"176","Alketa","Ylli Haruni","$30","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/alketa-ylli-haruni.jpg"
"177","Man 7","Ylli Haruni","$65","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/man-7-ylli-haruni.jpg"
"178","Man 6","Ylli Haruni","$65","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/man-6-ylli-haruni.jpg"
"179","Man 5","Ylli Haruni","$65","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/man-5-ylli-haruni.jpg"
"180","Men 5","Ylli Haruni","$65","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/men-5-ylli-haruni.jpg"
"181","Men 3","Ylli Haruni","$65","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/men-3-ylli-haruni.jpg"
"182","Men 4","Ylli Haruni","$65","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/men-4-ylli-haruni.jpg"
"183","Man 1","Ylli Haruni","$75","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/man-1-ylli-haruni.jpg"
"184","Man 2","Ylli Haruni","$65","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/man-2-ylli-haruni.jpg"
"185","Drive 2","Giuseppe Cristiano","$42","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/drive-2-giuseppe-cristiano.jpg"
"186","Red Sky","Giuseppe Cristiano","$42","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/red-sky-giuseppe-cristiano.jpg"
"187","Drive 1","Giuseppe Cristiano","$42","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/drive-1-giuseppe-cristiano.jpg"
"188","Vincent Schiavelli","Greg Joens","$13","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/vincent-schiavelli-greg-joens.jpg"
"189","Jason Bateman 2","Greg Joens","$13","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/jason-bateman-2-greg-joens.jpg"
"190","Sketch Of The Day","Greg Joens","$13","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/sketch-of-the-day-greg-joens.jpg"
"191","Jason Bateman","Greg Joens","$13","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/jason-bateman-greg-joens.jpg"
"192","Nanette Fabray","Greg Joens","$13","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/nanette-fabray-greg-joens.jpg"
"193","Earl Holliman","Greg Joens","$13","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/earl-holliman-greg-joens.jpg"
"194","Henry Dunant","Greg Joens","$13","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/henry-dunant-greg-joens.jpg"
"195","Eddy","Ylli Haruni","$65","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/eddy-ylli-haruni.jpg"
"196","Three Men Chatting","Ylli Haruni","$65","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/three-men-chatting-ylli-haruni.jpg"
"197","Two Men","Ylli Haruni","$65","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/two-men-ylli-haruni.jpg"
"198","Men Chatting","Ylli Haruni","$65","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/men-chatting-ylli-haruni.jpg"
"199","Man With A Hat","Ylli Haruni","$65","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/2-man-with-a-hat-ylli-haruni.jpg"
"200","Robert Baden Powell","Greg Joens","$13","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/robert-baden-powell-greg-joens.jpg"
"201","Ellen Page","Greg Joens","$13","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/ellen-page-greg-joens.jpg"
"202","Buck Owens","Greg Joens","$13","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/buck-owens-greg-joens.jpg"
"203","Archie Campbell","Greg Joens","$13","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/archie-campbell-greg-joens.jpg"
"204","Minnie Pearl","Greg Joens","$13","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/minnie-pearl-greg-joens.jpg"
"205","Satchel Paige","Greg Joens","$13","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/satchel-paige-greg-joens.jpg"
"206","Bruno Double","Greg Joens","$13","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/bruno-double-greg-joens.jpg"
"207","Jim Varney","Greg Joens","$13","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/jim-varney-greg-joens.jpg"
"208","Corset","Giuseppe Cristiano","$42","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/corset-giuseppe-cristiano.jpg"
"209","Mark Harmon","Greg Joens","$13","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/mark-harmon-greg-joens.jpg"
"210","Balloon Fish","Eric Fan","$20","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/balloon-fish-eric-fan.jpg"
"211","President Theodore Roosevelt 2","Greg Joens","$13","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/president-theodore-roosevelt-2-greg-joens.jpg"
"212","President Theodore Roosevelt","Greg Joens","$13","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/president-theodore-roosevelt-greg-joens.jpg"
"213","Clint Eastwood 03feb18","Greg Joens","$13","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/clint-eastwood-03feb18-greg-joens.jpg"
"214","Lucy And Desi","Greg Joens","$13","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/lucy-and-desi-greg-joens.jpg"
"215","Art Carney","Greg Joens","$13","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/art-carney-greg-joens.jpg"
"216","Lee Marvin 2","Greg Joens","$13","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/lee-marvin-2-greg-joens.jpg"
"217","First Day At The Sea","Giuseppe Cristiano","$42","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/first-day-at-the-sea-giuseppe-cristiano.jpg"
"218","New Shoes","Giuseppe Cristiano","$42","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/new-shoes-giuseppe-cristiano.jpg"
"219","Legs In Yellow","Giuseppe Cristiano","$42","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/legs-in-yellow-giuseppe-cristiano.jpg"
"220","Nightscape 05","Giuseppe Cristiano","$42","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/nightscape-05-giuseppe-cristiano.jpg"
"221","Nightscape 04","Giuseppe Cristiano","$42","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/1-nightscape-04-giuseppe-cristiano.jpg"
"222","Nightscape 03","Giuseppe Cristiano","$42","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/1-nightscape-03-giuseppe-cristiano.jpg"
"223","Francois Fillon","Greg Joens","$13","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/francois-fillon-greg-joens.jpg"
"224","Kenny Rogers","Greg Joens","$13","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/kenny-rogers-greg-joens.jpg"
"225","Hubert Humphrey","Greg Joens","$13","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/hubert-humphrey-greg-joens.jpg"
"226","Richard Nixon","Greg Joens","$13","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/richard-nixon-greg-joens.jpg"
"227","Larry King","Greg Joens","$13","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/larry-king-greg-joens.jpg"
"228","Duke Ellington 2","Greg Joens","$13","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/duke-ellington-2-greg-joens.jpg"
"229","James Garner","Greg Joens","$13","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/james-garner-greg-joens.jpg"
"230","Don Ameche","Greg Joens","$13","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/don-ameche-greg-joens.jpg"
"231","Rowan Atkinson","Greg Joens","$13","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/rowan-atkinson-greg-joens.jpg"
"232","Wires 02","Giuseppe Cristiano","$42","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/wires-02-giuseppe-cristiano.jpg"
"233","Sir Michael Gambon","Greg Joens","$13","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/sir-michael-gambon-greg-joens.jpg"
"234","Nightscape 04","Giuseppe Cristiano","$42","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/nightscape-04-giuseppe-cristiano.jpg"
"235","Wires Up","Giuseppe Cristiano","$42","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/wires-up-giuseppe-cristiano.jpg"
"236","Howard Dean","Greg Joens","$13","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/howard-dean-greg-joens.jpg"
"237","Nightscape 03","Giuseppe Cristiano","$42","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/nightscape-03-giuseppe-cristiano.jpg"
"238","At The Sea","Giuseppe Cristiano","$42","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/at-the-sea-giuseppe-cristiano.jpg"
"239","Charles Coburn","Greg Joens","$13","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/charles-coburn-greg-joens.jpg"
"240","Nightscape 02","Giuseppe Cristiano","$42","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/nightscape-02-giuseppe-cristiano.jpg"
"241","New Nude 001","Giuseppe Cristiano","$42","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/new-nude-001-giuseppe-cristiano.jpg"
"242","Nightscape 01","Giuseppe Cristiano","$42","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/nightscape-01-giuseppe-cristiano.jpg"
"243","Bowie Christmas Tree","Andrew Hitchen","$17","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/bowie-christmas-tree-andrew-hitchen.jpg"
"244","Flying","Giuseppe Cristiano","$42","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/flying-giuseppe-cristiano.jpg"
"245","Rome By Night 1","Giuseppe Cristiano","$42","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/rome-by-night-1-giuseppe-cristiano.jpg"
"246","Burl Ives","Greg Joens","$13","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/burl-ives-greg-joens.jpg"
"247","David Carradine","Greg Joens","$13","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/david-carradine-greg-joens.jpg"
"248","Upside Down","Andrew Hitchen","$18","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/upside-down-andrew-hitchen.jpg"
