"","artist","title","price","classification","url"
"166","Jane Bucci","Autumn Song","$21","Painting","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/autumn-song-jane-bucci.jpg"
"167","Horacio Cardozo","Peaches And Figs","$24","Painting","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/peaches-and-figs-horacio-cardozo.jpg"
"168","Richard De Wolfe","Jolly Old Saint Nick","$1,200","Original","https://fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/jolly-old-saint-nick-richard-de-wolfe.jpg"
"169","Rubens","The Tiger Hunt","$17","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/the-tiger-hunt-rubens.jpg"
"170","Marshall Robinson","Beagle","$27","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/beagle-marshall-robinson.jpg"
"171","Leah Saulnier The Painting Maniac","Space Crash","$30","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/space-crash-leah-saulnier-the-painting-maniac.jpg"
"172","Maria Barry","Alpha","$27","Painting","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/alpha-maria-barry.jpg"
"173","Claudia Fuenzalida Johns","Andalulcia","$1,000","Original","https://fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/andalulcia-claudia-fuenzalida-johns.jpg"
"174","Pixel  Chimp","T-rex Graphic","$14","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/t-rex-graphic-pixel-chimp.jpg"
"175","Kurt Riemersma","George","$78","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/george-kurt-riemersma.jpg"
"176","Tom Fedro - Fidostudio","Merger - Abstract Art By Fidostudio","$14","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/merger-abstract-art-by-fidostudio-tom-fedro-fidostudio.jpg"
"177","Gloria Rothrock","Power","$42","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/power-gloria-rothrock.jpg"
"178","Shiloh Sophia McCloud","Focusing On Beauty","$32","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/focusing-on-beauty-shiloh-sophia-mccloud.jpg"
"179","Brian Kesinger","Seamstress","$27","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/seamstress-brian-kesinger.jpg"
"180","Megan Duncanson","Tickle My Fancy Original Whimsical Painting","$17","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/tickle-my-fancy-original-whimsical-painting-megan-duncanson.jpg"
"181","Jeanne Newton Schoborg","Work In Progress V","$24","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/work-in-progress-v-jeanne-newton-schoborg.jpg"
"182","Jani Freimann","Many Blind Peaches","$27","Painting","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/many-blind-peaches-jani-freimann.jpg"
"183","Ian Hemingway","First Breath From Coma","$16","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/first-breath-from-coma-ian-hemingway.jpg"
"184","Nailia Schwarz","Cat And Sunflowers","$32","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/cat-and-sunflowers-nailia-schwarz.jpg"
"185","Jerry LoFaro","Wild World","$22","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/wild-world-jerry-lofaro.jpg"
"186","Lawrence Preston","Red Amaryllis","$36","Painting","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/red-amaryllis-larry-preston.jpg"
"187","Megan Duncanson","Out West Original Madart Painting","$17","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/out-west-original-madart-painting-madart.jpg"
"188","Irina Sztukowski","In The Book Store","$750","Original","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/in-the-book-store-irina-sztukowski.jpg"
"189","Ethan Harris","Unfamiliar Country","$300","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/unfamiliar-country-ethan-harris.jpg"
"190","Jayson Green","The Mystic","$22","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/the-mystic-jayson-green.jpg"
"191","Lawrence Yang","Pacman Apocalypse","$22","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/pacman-apocalypse-lawrence-yang.jpg"
"192","Jeff Pittman","Farm On Glenn Bridge","$27","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/farm-on-glenn-bridge-jeff-pittman.jpg"
"193","Angela Treat Lyon","Waiting In The Wings","$100","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/waiting-in-the-wings-angela-treat-lyon.jpg"
"194","Timothy Jones","Oak Leaf 1","$27","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/oak-leaf-1-timothy-jones.jpg"
"195","Rich Marks","Cassius Clay","$126","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/cassius-clay-rich-marks.jpg"
"196","Peter Jean Caley","Tamaki","$27","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/tamaki-peter-jean-caley.jpg"
"197","Miki De Goodaboom","Unravelling","$67","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/unravelling-miki-de-goodaboom.jpg"
"198","Patricia Awapara","Feelings","$17","Painting","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/feelings-patricia-awapara.jpg"
"199","Filip Mihail","Golem","$14","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/1-golem-filip-mihail.jpg"
"200","Jeanette Jarmon","Cotton Field","$1,500","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/cotton-field-jeanette-jarmon.jpg"
"201","Cindy Lee Longhini","Back Off","$22","Painting","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/back-off-cindy-lee-longhini.jpg"
"202","Jason Gluskin","New York City Nights","$19","Painting","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/new-york-city-nights-jason-gluskin.jpg"
"203","Brian Moore","Firebird","$67","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/firebird-brian-moore.jpg"
"204","Jane Bucci","The Letter","$850","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/the-letter-jane-bucci.jpg"
"205","Jennifer Lommers","Goldfinch Waiting","$18","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/goldfinch-waiting-jennifer-lommers.jpg"
"206","Janet Chui","First Snow","$22","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/first-snow-janet-chui.jpg"
"207","Mike Lawrence","Business Cat","$17","Painting","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/business-cat-mike-lawrence.jpg"
"208","Do'an Prajna - Antony Galbraith","Rainbow Birds","$32","Painting","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/rainbow-birds-antony-galbraith.jpg"
"209","Craig Shillam","Bob's Chili Parlor","$52","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/bobs-chili-parlor-craig-shillam.jpg"
"210","Horacio Cardozo","One Way","$9,500","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/one-way-horacio-cardozo.jpg"
"211","Linda Apple","Lazy Days - Surreal Fantasy","$28","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/lazy-days--surreal-fantasy-linda-apple.jpg"
"212","Jeff Haynie","Feline Fantasy","$22","Painting","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/feline-fantasy-jeff-haynie.jpg"
"213","Philip Straub","The Maze Runner","$22","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/the-maze-runner-philip-straub.jpg"
"214","Jane Whiting Chrzanoska","Intrigue","$17","Painting","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/intrique-jane-whiting-chrzanoska.jpg"
"215","Megan Duncanson","City By The Sea By Madart","$17","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/city-by-the-sea-by-madart-madart.jpg"
"216","David Willicome","The Defiant","$55","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/the-defiant-david-willicome.jpg"
"217","Laura Brightwood","One Breath","$1,000","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/one-breath-laura-brightwood.jpg"
"218","Annie Dunn","Vorspiel The Creeping Skeleton","$22","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/vorspiel-the-creeping-skeleton-annie-dunn.jpg"
"219","Arleana Holtzmann","Puffy","$24","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/puffy-arleana-holtzmann.jpg"
"220","Raymond Edmonds","Peggys Cove","$22","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/peggys-cove-raymond-edmonds.jpg"
"221","Patricia Ariel","Duality","$24","Painting","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/duality-patricia-ariel.jpg"
"222","Svetlana Novikova","Woman Portrait Sketch","$22","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/woman-portrait-sketch-svetlana-novikova.jpg"
"223","Jennifer Baird","African Queens","$775","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/african-queens-jennifer-baird.jpg"
"224","Mary Helmreich","Johnnie Walker","$22","Painting","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/johnnie-walker-mary-helmreich.jpg"
"225","James W Johnson","Prairie Dog","$25","Painting","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/prairie-dog-james-w-johnson.jpg"
"226","Walt Curlee","Appalachian Blackberry Patch Rustic Country Farm Folk Art Landscape - Rural Americana - Peaceful","$17","Painting","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/-appalachian-blackberry-patch-rustic-country-farm-folk-art-landscape-rural-americana-peaceful-walt-curlee.jpg"
"227","Lance Headlee","Man's Best Friend","$24","Painting","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/mans-best-friend-lance-headlee.jpg"
"228","Svetlana Novikova","Whimsical Colorful French Bulldog","$43","Painting","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/whimsical-colorful-french-bulldog-svetlana-novikova.jpg"
"229","David Mittner","Dashing Through The Snow","$1,200","Original","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/dashing-through-the-snow-david-mittner.jpg"
"230","Regina Femrite","Funny Pet Print With A Tipsy Kitty","$1,299","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/funny-pet-print-with-a-tipsy-kitty-gina-femrite.jpg"
"231","Kimberly Kirk","Spirit Tracker","$27","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/spirit-tracker-kimberly-kirk.jpg"
"232","Konrad Geel","Pete's Angel","$4,800","Original","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/petes-angel-konrad-geel.jpg"
"233","Lorraine Lawson","Joyful Spirit","$24","Print","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/joyful-spirit-lorraine-lawson.jpg"
"234","Christa Eppinghaus","The White Wooden Shoes","$6,000","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/the-white-wooden-shoes-christa-johnston.jpg"
"235","Jurek Zamoyski","Snow Leopard Cub","$22","Painting","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/snow-leopard-cub-jurek-zamoyski.jpg"
"236","Marc Dmytryshyn","Summer Quintet","$22","Print","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/summer-quintet-marc-dmytryshyn.jpg"
"237","Paul Walsh","Devil's Stairway","$5,000","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/devils-stairway-paul-walsh.jpg"
"238","Clinton Hobart","Pear And Figs","$17","Painting","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/pear-and-figs-clinton-hobart.jpg"
"239","John Silver","The Mermaids Friend","$20","Painting","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/the-mermaids-friend-john-silver.jpg"
"240","Karin  Dawn Kelshall- Best","Moonlight Over Port Of Spain","$27","Print","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/moonlight-over-port-of-spain-karin-best.jpg"
"241","David Junod","Dandelion","$1,000","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/dandelion-david-junod.jpg"
"242","Michael Wicksted","Afternoon Shadows","$22","Painting","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/afternoon-shadows-michael-wicksted.jpg"
